instance,distance_1x,distance_aug
0,10.966684341430664,10.883214950561523
1,9.765853881835938,9.725397109985352
2,12.18265151977539,12.020569801330566
3,12.898639678955078,12.688957214355469
4,9.468106269836426,9.34182071685791
5,9.838887214660645,9.788566589355469
6,10.999348640441895,10.999348640441895
7,10.02851676940918,9.532662391662598
8,9.577258110046387,9.577258110046387
9,10.863754272460938,10.42977237701416
10,9.01752758026123,8.989896774291992
11,9.56701374053955,9.56701374053955
12,11.021819114685059,10.606998443603516
13,9.558910369873047,9.558910369873047
14,10.859586715698242,10.795722961425781
15,9.703376770019531,9.703376770019531
16,11.56216812133789,11.339597702026367
17,9.255828857421875,8.99445629119873
18,10.340607643127441,10.340607643127441
19,13.80607795715332,13.340576171875
20,11.78225326538086,11.680673599243164
21,9.857234001159668,9.505147933959961
22,9.10443115234375,9.10443115234375
23,9.939789772033691,9.939789772033691
24,11.945621490478516,11.945621490478516
25,10.732462882995605,10.574517250061035
26,8.91533374786377,8.55997371673584
27,10.979446411132812,10.85860824584961
28,10.622712135314941,10.565828323364258
29,9.066967964172363,8.924169540405273
30,9.749418258666992,9.562402725219727
31,11.138062477111816,10.777782440185547
32,9.825669288635254,9.699712753295898
33,11.779046058654785,11.091631889343262
34,9.464895248413086,9.298720359802246
35,10.376133918762207,10.179460525512695
36,13.835044860839844,13.466856002807617
37,11.478572845458984,11.35975170135498
38,9.77375316619873,9.560738563537598
39,11.515359878540039,11.148207664489746
40,9.791610717773438,9.536911010742188
41,11.877851486206055,11.620312690734863
42,11.65081787109375,11.65081787109375
43,10.005407333374023,9.83518123626709
44,8.833015441894531,8.590059280395508
45,9.894954681396484,9.81920337677002
46,10.869365692138672,10.67459487915039
47,11.78459358215332,11.187362670898438
48,9.26662826538086,9.26662826538086
49,8.781634330749512,8.781634330749512
50,9.307439804077148,9.307439804077148
51,9.082918167114258,8.846779823303223
52,12.554868698120117,12.554868698120117
53,10.546952247619629,10.28403091430664
54,15.998101234436035,15.471354484558105
55,9.266481399536133,9.17784309387207
56,9.077948570251465,8.743085861206055
57,13.573766708374023,13.341207504272461
58,9.30373764038086,9.148184776306152
59,9.937445640563965,9.734184265136719
60,12.014179229736328,11.71031379699707
61,13.642971992492676,13.561479568481445
62,8.926331520080566,8.926331520080566
63,12.974445343017578,12.613752365112305
64,9.97874641418457,9.942534446716309
65,9.787727355957031,9.204659461975098
66,10.451367378234863,10.251338958740234
67,9.497847557067871,9.332179069519043
68,9.917999267578125,9.789968490600586
69,10.366242408752441,10.058289527893066
70,11.520037651062012,11.520037651062012
71,9.585081100463867,9.44123649597168
72,12.283288955688477,11.782979965209961
73,12.855209350585938,12.319612503051758
74,10.058465957641602,9.926112174987793
75,10.299592018127441,10.06521987915039
76,10.735572814941406,10.528980255126953
77,10.129560470581055,9.782773971557617
78,9.210742950439453,9.210742950439453
79,12.770910263061523,12.243972778320312
80,10.573058128356934,10.20625114440918
81,9.399738311767578,9.139314651489258
82,13.527704238891602,13.350132942199707
83,10.860986709594727,10.598162651062012
84,9.457721710205078,9.357748985290527
85,9.925930976867676,9.541409492492676
86,11.187832832336426,10.799392700195312
87,11.933394432067871,11.679071426391602
88,9.987276077270508,9.833460807800293
89,9.844576835632324,9.61589527130127
90,13.147987365722656,13.147987365722656
91,9.283432960510254,9.107584953308105
92,10.571301460266113,10.14862060546875
93,10.291776657104492,9.967658996582031
94,12.737823486328125,12.706117630004883
95,10.851568222045898,10.613996505737305
96,10.20477294921875,10.10710620880127
97,11.616880416870117,11.359573364257812
98,10.44590950012207,9.772555351257324
99,10.839603424072266,10.832765579223633
100,10.51638412475586,10.186376571655273
101,12.220318794250488,11.929118156433105
102,12.374256134033203,12.260059356689453
103,11.29693603515625,11.177328109741211
104,9.589314460754395,9.556629180908203
105,8.471136093139648,8.39837646484375
106,11.07655143737793,10.674128532409668
107,12.983309745788574,12.913416862487793
108,9.334991455078125,9.32202434539795
109,8.70546817779541,8.579275131225586
110,11.299969673156738,11.181842803955078
111,10.434102058410645,10.434102058410645
112,10.771574974060059,10.628307342529297
113,13.472246170043945,13.058481216430664
114,14.14836597442627,13.562495231628418
115,11.627321243286133,11.605589866638184
116,11.140039443969727,10.821470260620117
117,12.703332901000977,12.63668441772461
118,11.079670906066895,10.4660005569458
119,11.280323028564453,10.8578462600708
120,13.432204246520996,13.332806587219238
121,11.944008827209473,11.944008827209473
122,10.713964462280273,10.337879180908203
123,9.6650390625,9.653274536132812
124,11.398370742797852,11.356033325195312
125,9.88078498840332,9.525365829467773
126,11.738883018493652,11.30407428741455
127,9.276683807373047,8.89028549194336
128,9.105321884155273,9.105321884155273
129,11.965058326721191,11.756298065185547
130,10.545806884765625,10.227876663208008
131,10.143625259399414,9.917671203613281
132,10.832453727722168,10.549724578857422
133,8.696605682373047,8.696605682373047
134,9.928836822509766,9.928836822509766
135,11.478763580322266,11.304471969604492
136,13.17112922668457,12.769078254699707
137,11.598526954650879,11.58872127532959
138,11.40748405456543,11.207650184631348
139,9.879572868347168,9.685598373413086
140,11.189482688903809,11.189482688903809
141,9.264643669128418,9.156954765319824
142,12.293340682983398,11.953411102294922
143,11.045660972595215,10.312435150146484
144,9.872909545898438,9.43814468383789
145,12.524137496948242,12.177115440368652
146,10.77988052368164,10.456509590148926
147,9.528864860534668,9.369794845581055
148,9.081862449645996,9.081862449645996
149,12.275378227233887,11.839056968688965
150,9.0028076171875,9.0028076171875
151,11.589021682739258,11.589021682739258
152,9.498497009277344,8.96732234954834
153,9.35661506652832,9.35661506652832
154,8.84595775604248,8.489486694335938
155,9.772627830505371,9.772627830505371
156,11.939692497253418,11.923660278320312
157,12.826253890991211,12.519330024719238
158,9.535881996154785,9.343384742736816
159,8.747992515563965,8.425920486450195
160,10.583710670471191,10.202634811401367
161,10.114400863647461,9.957043647766113
162,9.441448211669922,9.124553680419922
163,11.10567569732666,11.023048400878906
164,13.181669235229492,12.757232666015625
165,8.959080696105957,8.422260284423828
166,8.74388313293457,8.63241958618164
167,11.284869194030762,11.109437942504883
168,13.708498001098633,13.285901069641113
169,10.553592681884766,10.553592681884766
170,11.957348823547363,11.140864372253418
171,10.239958763122559,10.239958763122559
172,10.62746524810791,10.15577507019043
173,11.161951065063477,11.082316398620605
174,10.071065902709961,9.697566986083984
175,12.34487247467041,12.213373184204102
176,10.450573921203613,10.285423278808594
177,10.11184310913086,10.042459487915039
178,8.926806449890137,8.926806449890137
179,9.107321739196777,8.961429595947266
180,9.144647598266602,9.144647598266602
181,10.608670234680176,10.608670234680176
182,9.489763259887695,9.430849075317383
183,12.737241744995117,12.45848560333252
184,10.508102416992188,10.365360260009766
185,11.749868392944336,11.52461051940918
186,14.34919548034668,13.986513137817383
187,11.451984405517578,11.451984405517578
188,9.747553825378418,9.69803237915039
189,12.241935729980469,11.838264465332031
190,12.591866493225098,11.94120979309082
191,10.109981536865234,9.815961837768555
192,12.639432907104492,12.391642570495605
193,10.988923072814941,10.831673622131348
194,9.207538604736328,9.157081604003906
195,11.84595775604248,11.84595775604248
196,11.577020645141602,11.350457191467285
197,9.608241081237793,9.415407180786133
198,9.035468101501465,8.616902351379395
199,10.78232479095459,10.661946296691895
200,10.87199878692627,10.513439178466797
201,8.848220825195312,8.33984661102295
202,10.946496963500977,10.946496963500977
203,10.562451362609863,10.324342727661133
204,9.044629096984863,9.044629096984863
205,10.771467208862305,10.771467208862305
206,10.143942832946777,10.143942832946777
207,10.79217529296875,10.417391777038574
208,9.298164367675781,9.160348892211914
209,9.671154975891113,9.488886833190918
210,9.68242073059082,9.489341735839844
211,10.074644088745117,10.074644088745117
212,9.44864273071289,9.44864273071289
213,9.982375144958496,9.911205291748047
214,10.640623092651367,10.478798866271973
215,11.487590789794922,11.16200065612793
216,10.856244087219238,10.165215492248535
217,9.491225242614746,9.211956024169922
218,10.70394515991211,10.30811882019043
219,9.697126388549805,9.494394302368164
220,9.99772834777832,9.682270050048828
221,13.627914428710938,13.532567977905273
222,12.715715408325195,12.445199012756348
223,11.037962913513184,10.697090148925781
224,10.393695831298828,10.378677368164062
225,9.864801406860352,9.831836700439453
226,12.573505401611328,12.51517391204834
227,12.031976699829102,11.784712791442871
228,12.737051963806152,12.737051963806152
229,8.680953025817871,8.341443061828613
230,8.814733505249023,8.786493301391602
231,9.344608306884766,9.148064613342285
232,9.8703031539917,9.711027145385742
233,9.616744995117188,9.347738265991211
234,10.190643310546875,10.190643310546875
235,11.464560508728027,11.127004623413086
236,9.523146629333496,9.448760032653809
237,12.843223571777344,12.843223571777344
238,11.301862716674805,11.079907417297363
239,8.995524406433105,8.889841079711914
240,10.223252296447754,10.223252296447754
241,10.808128356933594,10.381373405456543
242,10.09638500213623,9.717997550964355
243,11.270851135253906,11.008699417114258
244,10.664227485656738,10.664227485656738
245,10.797900199890137,10.342536926269531
246,12.298310279846191,12.11361026763916
247,12.387710571289062,11.718700408935547
248,9.506641387939453,9.400452613830566
249,10.662638664245605,10.662638664245605
250,11.58833122253418,11.295984268188477
251,10.379538536071777,10.051639556884766
252,10.443952560424805,9.97121810913086
253,11.116629600524902,11.091641426086426
254,9.388171195983887,9.388171195983887
255,8.887526512145996,8.887526512145996
256,11.911006927490234,11.604217529296875
257,9.591764450073242,9.591764450073242
258,9.96253776550293,9.797757148742676
259,11.57595443725586,11.57595443725586
260,13.239252090454102,12.985223770141602
261,10.4872407913208,10.4872407913208
262,8.228314399719238,8.228314399719238
263,9.921854019165039,9.792890548706055
264,10.161508560180664,10.089539527893066
265,10.71405029296875,10.165108680725098
266,11.400565147399902,11.324713706970215
267,10.882078170776367,10.696518898010254
268,9.501798629760742,9.258401870727539
269,11.654264450073242,11.009167671203613
270,11.382978439331055,11.382978439331055
271,11.671636581420898,11.342473030090332
272,15.20469856262207,14.78708267211914
273,13.79020881652832,13.321094512939453
274,10.236663818359375,10.236663818359375
275,11.240962982177734,10.558629989624023
276,9.37586498260498,9.343100547790527
277,9.47779655456543,9.461409568786621
278,9.803810119628906,9.362119674682617
279,12.463719367980957,12.4346284866333
280,12.229923248291016,12.229923248291016
281,10.244364738464355,10.218179702758789
282,13.622790336608887,12.695816993713379
283,12.141653060913086,11.987184524536133
284,12.618852615356445,12.410469055175781
285,9.199211120605469,9.199211120605469
286,9.391084671020508,9.194429397583008
287,13.10964298248291,12.655075073242188
288,12.457777976989746,12.457777976989746
289,10.515457153320312,10.306966781616211
290,11.0166654586792,10.928279876708984
291,12.470580101013184,12.147004127502441
292,11.862495422363281,11.790310859680176
293,11.407293319702148,11.352859497070312
294,11.774103164672852,11.654552459716797
295,9.566134452819824,9.055343627929688
296,11.653827667236328,11.306859016418457
297,10.123327255249023,9.982316970825195
298,8.646832466125488,8.281270980834961
299,10.658706665039062,10.000764846801758
300,10.406370162963867,10.39849853515625
301,10.500577926635742,10.414855003356934
302,8.173521041870117,8.155315399169922
303,11.167350769042969,10.971735954284668
304,12.886126518249512,12.329121589660645
305,10.234392166137695,10.040101051330566
306,10.026138305664062,9.44212818145752
307,11.868515014648438,11.664939880371094
308,8.771398544311523,8.771398544311523
309,11.40565299987793,11.116978645324707
310,11.931059837341309,11.368666648864746
311,11.922907829284668,11.771804809570312
312,11.036367416381836,11.036367416381836
313,9.158520698547363,9.158520698547363
314,9.394786834716797,9.306254386901855
315,11.468151092529297,11.468151092529297
316,10.961921691894531,10.895857810974121
317,11.61449146270752,11.491044998168945
318,9.236245155334473,9.104145050048828
319,9.749480247497559,9.644235610961914
320,11.429632186889648,11.135358810424805
321,10.580549240112305,10.580549240112305
322,9.22448444366455,9.030765533447266
323,9.793665885925293,9.767618179321289
324,10.89454174041748,10.835091590881348
325,9.648231506347656,9.30463981628418
326,8.884978294372559,8.45702075958252
327,11.499267578125,11.344337463378906
328,10.384431838989258,10.17483139038086
329,12.416842460632324,12.13935661315918
330,12.010522842407227,10.616089820861816
331,12.20299243927002,11.787676811218262
332,9.727198600769043,9.695691108703613
333,10.73311996459961,10.509357452392578
334,10.594901084899902,10.416993141174316
335,9.665901184082031,9.415472984313965
336,8.723516464233398,8.526203155517578
337,9.377357482910156,9.3275728225708
338,10.690068244934082,10.690068244934082
339,12.732217788696289,12.539445877075195
340,12.429537773132324,12.416887283325195
341,8.728010177612305,8.728010177612305
342,9.22969913482666,9.22969913482666
343,12.2136869430542,12.082891464233398
344,9.41096019744873,9.095852851867676
345,11.767491340637207,11.630884170532227
346,11.484126091003418,10.862703323364258
347,13.316516876220703,13.257068634033203
348,9.810490608215332,9.788323402404785
349,11.198225021362305,11.12456226348877
350,11.912846565246582,11.718209266662598
351,10.030790328979492,9.739593505859375
352,11.293023109436035,10.881511688232422
353,12.648889541625977,12.568319320678711
354,10.973882675170898,10.597005844116211
355,10.950518608093262,10.768487930297852
356,12.621108055114746,12.523394584655762
357,10.028816223144531,10.028816223144531
358,11.72021484375,11.250109672546387
359,9.802783012390137,9.142742156982422
360,9.09262752532959,8.93164348602295
361,10.667099952697754,10.186458587646484
362,12.97590160369873,12.563194274902344
363,11.450939178466797,10.942907333374023
364,9.813896179199219,9.534599304199219
365,9.22109603881836,8.855667114257812
366,10.253737449645996,9.945440292358398
367,10.586273193359375,10.586273193359375
368,9.915255546569824,9.915255546569824
369,12.708276748657227,12.594552993774414
370,9.255345344543457,8.946930885314941
371,11.917243957519531,11.736604690551758
372,10.630277633666992,10.630277633666992
373,10.376262664794922,10.2666597366333
374,10.823410034179688,10.770720481872559
375,12.0382080078125,12.0382080078125
376,9.888944625854492,9.74704360961914
377,9.246626853942871,8.940437316894531
378,11.292041778564453,10.984516143798828
379,11.286903381347656,11.075664520263672
380,10.562745094299316,10.41724967956543
381,12.78862190246582,12.405305862426758
382,11.084943771362305,10.352499961853027
383,10.783560752868652,10.735282897949219
384,11.752522468566895,11.3756103515625
385,11.262868881225586,10.827475547790527
386,10.663881301879883,10.476627349853516
387,10.311126708984375,9.953514099121094
388,10.939107894897461,10.732942581176758
389,11.063504219055176,10.927867889404297
390,10.148590087890625,10.077323913574219
391,10.564799308776855,10.564799308776855
392,11.806692123413086,11.676612854003906
393,12.998680114746094,12.49786376953125
394,12.073036193847656,11.584908485412598
395,11.558839797973633,11.306015014648438
396,10.734333992004395,10.411730766296387
397,10.241813659667969,10.241813659667969
398,10.157655715942383,10.157655715942383
399,12.78016185760498,12.429615020751953
400,11.108344078063965,11.108344078063965
401,9.843733787536621,9.757017135620117
402,9.947300910949707,9.566861152648926
403,10.506488800048828,10.290629386901855
404,11.116279602050781,10.915447235107422
405,10.868680953979492,10.436607360839844
406,9.553547859191895,9.394606590270996
407,13.081075668334961,12.313982009887695
408,10.80811882019043,10.511427879333496
409,12.008145332336426,11.980247497558594
410,8.80461597442627,8.705618858337402
411,9.726194381713867,9.726194381713867
412,9.797771453857422,9.626956939697266
413,9.460577011108398,9.205899238586426
414,11.354832649230957,11.054126739501953
415,10.050189971923828,9.930814743041992
416,9.554818153381348,9.554818153381348
417,12.294755935668945,11.830650329589844
418,12.373109817504883,12.176251411437988
419,9.700864791870117,9.700864791870117
420,9.946913719177246,9.705272674560547
421,9.143489837646484,8.717388153076172
422,9.574738502502441,9.574738502502441
423,11.141702651977539,10.405988693237305
424,11.700413703918457,11.52769660949707
425,11.238698959350586,11.238698959350586
426,12.986702919006348,12.850234031677246
427,9.2271146774292,8.838729858398438
428,9.902191162109375,9.847047805786133
429,10.555569648742676,10.228132247924805
430,11.629850387573242,11.374486923217773
431,11.668574333190918,11.654558181762695
432,11.376436233520508,11.256876945495605
433,9.215608596801758,9.215608596801758
434,10.766803741455078,10.48672866821289
435,11.322943687438965,10.920808792114258
436,13.188077926635742,12.554231643676758
437,10.725625991821289,10.725625991821289
438,8.569995880126953,8.569995880126953
439,11.252646446228027,11.12755012512207
440,13.054033279418945,12.80593204498291
441,10.295324325561523,10.295324325561523
442,9.997285842895508,9.528194427490234
443,9.061495780944824,8.923741340637207
444,9.242345809936523,9.058658599853516
445,11.735337257385254,11.395047187805176
446,10.54039478302002,10.473274230957031
447,12.967729568481445,12.735235214233398
448,12.472542762756348,12.279813766479492
449,10.779690742492676,10.543763160705566
450,11.211188316345215,10.879241943359375
451,10.224109649658203,10.091818809509277
452,10.118408203125,10.088949203491211
453,8.868366241455078,8.80125904083252
454,12.969200134277344,12.000106811523438
455,9.7154541015625,9.460445404052734
456,12.412443161010742,12.412443161010742
457,8.966623306274414,8.93906307220459
458,11.614640235900879,11.281997680664062
459,11.008113861083984,11.008113861083984
460,8.841541290283203,8.81881332397461
461,9.506853103637695,9.349713325500488
462,11.482588768005371,11.403942108154297
463,11.508413314819336,11.508413314819336
464,11.765912055969238,11.378059387207031
465,10.07214069366455,9.42189884185791
466,11.638078689575195,11.20976448059082
467,11.687565803527832,11.394437789916992
468,12.800323486328125,12.527183532714844
469,10.72053050994873,10.441864013671875
470,11.678470611572266,11.671405792236328
471,8.880729675292969,8.83671760559082
472,13.486371040344238,13.17814826965332
473,11.322134017944336,11.135002136230469
474,10.951744079589844,10.301340103149414
475,12.590737342834473,11.897248268127441
476,9.061471939086914,8.936695098876953
477,9.191389083862305,8.939568519592285
478,12.328068733215332,11.67244815826416
479,11.531177520751953,11.179800033569336
480,11.810447692871094,11.614877700805664
481,10.50882339477539,10.343487739562988
482,11.885043144226074,11.447274208068848
483,11.021353721618652,10.559395790100098
484,8.703904151916504,8.562508583068848
485,9.614315032958984,9.4946928024292
486,10.332330703735352,9.968755722045898
487,11.286825180053711,10.721315383911133
488,11.271514892578125,11.271514892578125
489,11.975321769714355,11.366898536682129
490,14.349331855773926,13.966570854187012
491,11.605173110961914,11.255627632141113
492,9.265512466430664,8.932938575744629
493,9.428170204162598,9.205891609191895
494,10.055270195007324,9.82093620300293
495,9.35020637512207,9.119552612304688
496,10.791735649108887,10.576696395874023
497,10.435676574707031,10.354737281799316
498,10.250184059143066,10.077166557312012
499,12.15794849395752,11.741744995117188
500,10.612150192260742,10.430765151977539
501,12.852987289428711,12.605149269104004
502,15.593474388122559,15.127553939819336
503,9.685813903808594,9.39311695098877
504,11.588796615600586,11.218559265136719
505,10.097432136535645,9.931340217590332
506,12.494504928588867,12.090810775756836
507,12.061929702758789,11.605792045593262
508,9.996826171875,9.828866958618164
509,14.520764350891113,14.520764350891113
510,10.063950538635254,9.977351188659668
511,11.26846981048584,10.753857612609863
512,9.276407241821289,9.07839298248291
513,11.043285369873047,10.60759162902832
514,8.951706886291504,8.858060836791992
515,11.797516822814941,11.43476676940918
516,12.589179992675781,12.137916564941406
517,9.61145305633545,9.227622985839844
518,9.7714262008667,9.618795394897461
519,11.835680961608887,11.596939086914062
520,12.39053726196289,11.575301170349121
521,9.655269622802734,9.51591682434082
522,10.449055671691895,10.306262969970703
523,9.88248062133789,9.508190155029297
524,9.394336700439453,9.38687801361084
525,10.125057220458984,9.882428169250488
526,10.595100402832031,10.233776092529297
527,9.578189849853516,9.314377784729004
528,9.746337890625,9.6698637008667
529,12.072824478149414,11.540095329284668
530,11.583009719848633,11.500701904296875
531,9.807239532470703,9.656530380249023
532,11.922847747802734,11.799863815307617
533,12.90945816040039,12.65793228149414
534,14.199213981628418,13.525542259216309
