protocol,model,architecture,trained_size,checkpoint,instance,family,customers,max_fleet,fleet_limit_enforced,coordinate_scale,candidates_total,candidates_externally_feasible,selected_vehicles,selected_distance_raw,selected_distance_2dp,selected_exceeds_reported_fleet,distance_only_vehicles,distance_only_raw,distance_only_2dp,official_lex_vehicles,official_lex_raw,official_lex_2dp,same_candidate,sintef_double_bks_vehicles,sintef_double_bks_distance,sintef_vehicle_gap,sintef_official_distance_gap_pct,sintef_nonofficial_distance_only_gap_pct,legacy_reference_vehicles,legacy_reference_distance,legacy_distance_only_gap_pct_noncomparable,elapsed_seconds,status
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,C204,C2,50,25,False,1130.000000000000,400,400,4,637.354924558079,637.35,False,4,637.354924558079,637.35,4,637.354924558079,637.35,True,,,,,,2,350.1,82.04939290433558,1.1155920028686523,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,C205,C2,50,25,False,1130.000000000000,400,400,8,915.780678197055,915.78,False,8,915.780678197055,915.78,8,915.780678197055,915.78,True,,,,,,3,359.8,154.5249244572138,0.7108113765716553,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,C206,C2,50,25,False,1130.000000000000,400,400,8,895.457859987953,895.46,False,8,895.457859987953,895.46,8,895.457859987953,895.46,True,,,,,,3,359.8,148.876559196207,0.7332262992858887,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,C207,C2,50,25,False,1130.000000000000,400,400,7,793.649826918866,793.65,False,7,793.649826918866,793.65,7,793.649826918866,793.65,True,,,,,,3,359.6,120.70351137899492,0.7830562591552734,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,C208,C2,50,25,False,1130.000000000000,400,400,7,706.167920875820,706.17,False,7,706.167920875820,706.17,7,706.167920875820,706.17,True,,,,,,2,350.5,101.47444247526957,0.7625424861907959,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R101,R1,50,25,False,76.666666666667,400,400,16,1136.568190632576,1136.57,False,16,1136.568190632576,1136.57,16,1136.568190632576,1136.57,True,,,,,,12,1044.0,8.86668492649198,0.6510212421417236,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R102,R1,50,25,False,76.666666666667,400,400,12,949.588010159329,949.59,False,12,949.588010159329,949.59,12,949.588010159329,949.59,True,,,,,,11,909.0,4.465127630289241,0.7435925006866455,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R103,R1,50,25,False,76.666666666667,400,400,11,889.126279654107,889.13,False,11,889.126279654107,889.13,11,889.126279654107,889.13,True,,,,,,9,772.9,15.03768658999964,0.7326011657714844,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R104,R1,50,25,False,76.666666666667,400,400,8,746.110855249966,746.11,False,8,746.110855249966,746.11,8,746.110855249966,746.11,True,,,,,,6,625.4,19.301383954263887,0.8270218372344971,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R105,R1,50,25,False,76.666666666667,400,400,11,973.086181812741,973.09,False,11,973.086181812741,973.09,11,973.086181812741,973.09,True,,,,,,9,899.3,8.204846192898984,0.6672160625457764,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R106,R1,50,25,False,76.666666666667,400,400,11,878.564416039229,878.56,False,11,878.564416039229,878.56,11,878.564416039229,878.56,True,,,,,,8,793.0,10.78996419158,0.7203807830810547,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R107,R1,50,25,False,76.666666666667,400,400,9,825.646608233466,825.65,False,9,825.646608233466,825.65,9,825.646608233466,825.65,True,,,,,,7,711.1,16.10836847608855,0.7456879615783691,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R108,R1,50,25,False,76.666666666667,400,400,7,707.124552835405,707.12,False,7,707.124552835405,707.12,7,707.124552835405,707.12,True,,,,,,6,617.7,14.47702004782331,0.8436343669891357,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R109,R1,50,25,False,76.666666666667,400,400,10,887.646240118479,887.65,False,10,887.646240118479,887.65,10,887.646240118479,887.65,True,,,,,,8,786.8,12.817264885419284,0.7023360729217529,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R110,R1,50,25,False,76.666666666667,400,400,10,800.725584063639,800.73,False,10,800.725584063639,800.73,10,800.725584063639,800.73,True,,,,,,7,697.0,14.88171937785354,0.7421517372131348,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R111,R1,50,25,False,76.666666666667,400,400,9,791.369406067898,791.37,False,9,791.369406067898,791.37,9,791.369406067898,791.37,True,,,,,,7,707.2,11.90178253222534,0.7558526992797852,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R112,R1,50,25,False,76.666666666667,400,400,8,704.859479699725,704.86,False,8,704.859479699725,704.86,8,704.859479699725,704.86,True,,,,,,6,630.2,11.846950126900245,0.8688042163848877,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R201,R2,50,25,False,333.333333333333,400,400,10,1012.638381076914,1012.64,False,10,1012.638381076914,1012.64,10,1012.638381076914,1012.64,True,,,,,,6,791.9,27.874527222744558,0.7134745121002197,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R202,R2,50,25,False,333.333333333333,400,400,8,948.376253004610,948.38,False,8,948.376253004610,948.38,8,948.376253004610,948.38,True,,,,,,5,698.5,35.7732645675891,0.7641465663909912,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R203,R2,50,25,False,333.333333333333,400,400,7,794.626194913826,794.63,False,7,794.626194913826,794.63,7,794.626194913826,794.63,True,,,,,,5,605.3,31.278076146344926,0.8346099853515625,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R204,R2,50,25,False,333.333333333333,400,400,4,689.323225037454,689.32,False,4,689.323225037454,689.32,4,689.323225037454,689.32,True,,,,,,2,506.4,36.122279825721655,1.0972883701324463,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R205,R2,50,25,False,333.333333333333,400,400,8,921.015772026421,921.02,False,8,921.015772026421,921.02,8,921.015772026421,921.02,True,,,,,,4,690.1,33.46120446694992,0.7372152805328369,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R206,R2,50,25,False,333.333333333333,400,400,7,874.024297534220,874.02,False,7,874.024297534220,874.02,7,874.024297534220,874.02,True,,,,,,4,632.4,38.20751067903542,0.775195837020874,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R207,R2,50,25,False,333.333333333333,400,400,6,776.368862477208,776.37,False,6,776.368862477208,776.37,6,776.368862477208,776.37,True,,,,,,3,575.5,34.90336446172156,0.8653695583343506,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R208,R2,50,25,False,333.333333333333,400,400,3,692.338658882068,692.34,False,3,692.338658882068,692.34,3,692.338658882068,692.34,True,,,,,,2,487.7,41.959946459312675,1.1460039615631104,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R209,R2,50,25,False,333.333333333333,400,400,8,861.120411975705,861.12,False,8,861.120411975705,861.12,8,861.120411975705,861.12,True,,,,,,4,600.6,43.3766919706469,0.7598628997802734,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R210,R2,50,25,False,333.333333333333,400,400,7,872.145638925724,872.15,False,7,872.145638925724,872.15,7,872.145638925724,872.15,True,,,,,,4,645.6,35.09071234908984,0.7903976440429688,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,R211,R2,50,25,False,333.333333333333,400,400,5,748.294421503810,748.29,False,5,748.294421503810,748.29,5,748.294421503810,748.29,True,,,,,,3,535.5,39.73752035552001,0.9000296592712402,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC101,RC1,50,25,False,95.000000000000,400,400,10,986.769034432672,986.77,False,10,986.769034432672,986.77,10,986.769034432672,986.77,True,,,,,,8,944.0,4.530618054308513,0.7577493190765381,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC102,RC1,50,25,False,95.000000000000,400,400,9,931.820635132407,931.82,False,9,931.820635132407,931.82,9,931.820635132407,931.82,True,,,,,,7,822.5,13.291262630079824,0.7430441379547119,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC103,RC1,50,25,False,95.000000000000,400,400,9,917.729198312417,917.73,False,9,917.729198312417,917.73,9,917.729198312417,917.73,True,,,,,,6,710.9,29.093993291942176,0.7520146369934082,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC104,RC1,50,25,False,95.000000000000,400,400,7,708.755383248500,708.76,False,7,708.755383248500,708.76,7,708.755383248500,708.76,True,,,,,,5,545.8,29.85624464061921,0.8271644115447998,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC105,RC1,50,25,False,95.000000000000,400,400,9,933.586871202693,933.59,False,9,933.586871202693,933.59,9,933.586871202693,933.59,True,,,,,,8,855.3,9.153147574265505,0.7119197845458984,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC106,RC1,50,25,False,95.000000000000,400,400,9,932.170118094271,932.17,False,9,932.170118094271,932.17,9,932.170118094271,932.17,True,,,,,,6,723.2,28.89520438250422,0.7136697769165039,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC107,RC1,50,25,False,95.000000000000,400,400,8,849.714831403156,849.71,False,8,849.714831403156,849.71,8,849.714831403156,849.71,True,,,,,,6,642.7,32.21018070688594,0.743311882019043,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC108,RC1,50,25,False,95.000000000000,400,400,7,792.167676312151,792.17,False,7,792.167676312151,792.17,7,792.167676312151,792.17,True,,,,,,6,598.1,32.44736270057699,0.8360080718994141,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC201,RC2,50,25,False,320.000000000000,400,400,8,958.844542100841,958.84,False,8,958.844542100841,958.84,8,958.844542100841,958.84,True,,,,,,5,684.8,40.01818663855739,0.760805606842041,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC202,RC2,50,25,False,320.000000000000,400,400,6,857.456245244074,857.46,False,6,857.456245244074,857.46,6,857.456245244074,857.46,True,,,,,,5,613.6,39.741891337039455,0.8036139011383057,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC203,RC2,50,25,False,320.000000000000,400,400,6,758.654617683815,758.65,False,6,758.654617683815,758.65,6,758.654617683815,758.65,True,,,,,,4,555.3,36.620676694366104,0.8586447238922119,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC204,RC2,50,25,False,320.000000000000,400,400,3,562.016148540668,562.02,False,3,562.016148540668,562.02,3,562.016148540668,562.02,True,,,,,,3,444.2,26.523221193306632,1.1008615493774414,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC205,RC2,50,25,False,320.000000000000,400,400,7,943.236071929970,943.24,False,7,943.236071929970,943.24,7,943.236071929970,943.24,True,,,,,,5,630.2,49.67249633925263,0.7485983371734619,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC206,RC2,50,25,False,320.000000000000,400,400,6,871.378296554555,871.38,False,6,871.378296554555,871.38,6,871.378296554555,871.38,True,,,,,,5,610.0,42.848901074517165,0.780778169631958,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC207,RC2,50,25,False,320.000000000000,400,400,6,774.005322390312,774.01,False,6,774.005322390312,774.01,6,774.005322390312,774.01,True,,,,,,4,558.6,38.56164024173147,0.7927360534667969,ok
mvmoe_table7_greedy_8fold_distance,pomo_tw_split_v4_n50,pomo_split_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/pomo_split_v4/checkpoint-2000.pt,RC208,RC2,50,25,False,320.000000000000,400,400,4,640.554502162365,640.55,False,4,640.554502162365,640.55,4,640.554502162365,640.55,True,,,,,,3,476.7,34.372666700726924,1.021549940109253,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C101,C1,50,25,False,412.000000000000,8,8,7,551.303221629275,551.30,False,7,551.303221629275,551.30,7,551.303221629275,551.30,True,,,,,,5,362.4,52.12561303236071,0.21085786819458008,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C102,C1,50,25,False,412.000000000000,8,8,9,781.583701470571,781.58,False,9,781.583701470571,781.58,9,781.583701470571,781.58,True,,,,,,5,361.4,116.26555104332343,0.15617084503173828,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C103,C1,50,25,False,412.000000000000,8,8,7,770.531195828439,770.53,False,7,770.531195828439,770.53,7,770.531195828439,770.53,True,,,,,,5,361.4,113.20730377101242,0.1409745216369629,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C104,C1,50,25,False,412.000000000000,8,8,5,664.629035226934,664.63,False,5,664.629035226934,664.63,5,664.629035226934,664.63,True,,,,,,5,358.0,85.65056849914345,0.18060016632080078,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C105,C1,50,25,False,412.000000000000,8,8,9,669.869361601149,669.87,False,9,669.869361601149,669.87,9,669.869361601149,669.87,True,,,,,,5,362.4,84.84253907316486,0.14495468139648438,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C106,C1,50,25,False,412.000000000000,8,8,7,691.850132340919,691.85,False,7,691.850132340919,691.85,7,691.850132340919,691.85,True,,,,,,5,362.4,90.90787316250525,0.1442394256591797,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C107,C1,50,25,False,412.000000000000,8,8,10,621.448956496703,621.45,False,10,621.448956496703,621.45,10,621.448956496703,621.45,True,,,,,,5,362.4,71.48150013705921,0.13785076141357422,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C108,C1,50,25,False,412.000000000000,8,8,8,795.927757036900,795.93,False,8,795.927757036900,795.93,8,795.927757036900,795.93,True,,,,,,5,362.4,119.62686452453083,0.14650988578796387,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C109,C1,50,25,False,412.000000000000,8,8,9,656.330953624282,656.33,False,9,656.330953624282,656.33,9,656.330953624282,656.33,True,,,,,,5,362.4,81.10677528263865,0.1464829444885254,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C201,C2,50,25,False,1130.000000000000,8,8,2,484.457042255357,484.46,False,2,484.457042255357,484.46,2,484.457042255357,484.46,True,,,,,,3,360.2,34.49668024857214,0.12974786758422852,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C202,C2,50,25,False,1130.000000000000,8,8,2,672.414752586433,672.41,False,2,672.414752586433,672.41,2,672.414752586433,672.41,True,,,,,,3,360.2,86.678165626439,0.13024282455444336,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C203,C2,50,25,False,1130.000000000000,8,8,3,878.255511524211,878.26,False,3,878.255511524211,878.26,3,878.255511524211,878.26,True,,,,,,3,359.8,144.09547290834104,0.16610407829284668,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C204,C2,50,25,False,1130.000000000000,8,8,3,809.112732035698,809.11,False,3,809.112732035698,809.11,3,809.112732035698,809.11,True,,,,,,2,350.1,131.10903514301566,0.18303704261779785,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C205,C2,50,25,False,1130.000000000000,8,8,2,535.120477177184,535.12,False,2,535.120477177184,535.12,2,535.120477177184,535.12,True,,,,,,3,359.8,48.72720321767202,0.1351315975189209,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C206,C2,50,25,False,1130.000000000000,8,8,3,837.189007509750,837.19,False,3,837.189007509750,837.19,3,837.189007509750,837.19,True,,,,,,3,359.8,132.68176973589482,0.1368858814239502,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C207,C2,50,25,False,1130.000000000000,8,8,3,821.976065891321,821.98,False,3,821.976065891321,821.98,3,821.976065891321,821.98,True,,,,,,3,359.6,128.58066348479443,0.1429579257965088,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,C208,C2,50,25,False,1130.000000000000,8,8,3,742.528630017546,742.53,False,3,742.528630017546,742.53,3,742.528630017546,742.53,True,,,,,,2,350.5,111.8483965813256,0.13662385940551758,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R101,R1,50,25,False,76.666666666667,8,8,13,1107.630189267790,1107.63,False,13,1107.630189267790,1107.63,13,1107.630189267790,1107.63,True,,,,,,12,1044.0,6.094845715305534,0.15053582191467285,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R102,R1,50,25,False,76.666666666667,8,8,11,986.962127510354,986.96,False,11,986.962127510354,986.96,11,986.962127510354,986.96,True,,,,,,11,909.0,8.57669169530842,0.14992666244506836,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R103,R1,50,25,False,76.666666666667,8,8,10,869.306240849001,869.31,False,10,869.306240849001,869.31,10,869.306240849001,869.31,True,,,,,,9,772.9,12.473313604476798,0.14322471618652344,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R104,R1,50,25,False,76.666666666667,8,8,8,781.396270599374,781.40,False,8,781.396270599374,781.40,8,781.396270599374,781.40,True,,,,,,6,625.4,24.943439494623345,0.13299036026000977,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R105,R1,50,25,False,76.666666666667,8,8,11,991.266588185957,991.27,False,11,991.266588185957,991.27,11,991.266588185957,991.27,True,,,,,,9,899.3,10.22646371466222,0.14231371879577637,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R106,R1,50,25,False,76.666666666667,8,8,10,926.855784646175,926.86,False,10,926.855784646175,926.86,10,926.855784646175,926.86,True,,,,,,8,793.0,16.879670194977923,0.14005017280578613,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R107,R1,50,25,False,76.666666666667,8,8,8,825.769613093723,825.77,False,8,825.769613093723,825.77,8,825.769613093723,825.77,True,,,,,,7,711.1,16.12566630484084,0.13694024085998535,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R108,R1,50,25,False,76.666666666667,8,8,7,762.968258890030,762.97,False,7,762.968258890030,762.97,7,762.968258890030,762.97,True,,,,,,6,617.7,23.517607073017622,0.1394960880279541,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R109,R1,50,25,False,76.666666666667,8,8,9,888.645680117624,888.65,False,9,888.645680117624,888.65,9,888.645680117624,888.65,True,,,,,,8,786.8,12.944290813119522,0.14015555381774902,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R110,R1,50,25,False,76.666666666667,8,8,9,785.424598460552,785.42,False,9,785.424598460552,785.42,9,785.424598460552,785.42,True,,,,,,7,697.0,12.686456020165302,0.13734793663024902,ok
mvmoe_table7_greedy_8fold_distance,am_tw_direct_n50,am_tw,50,/root/autodl-tmp/split_v4_n50_eval_20260922/models/tw/am_direct/epoch-100.pt,R111,R1,50,25,False,76.666666666667,8,8,8,812.273703970314,812.27,False,8,812.273703970314,812.27,8,812.273703970314,812.27,True,,,,,,7,707.2,14.857707009376915,0.13691401481628418,ok
