model,architecture,training_size,aggregation,value,expected_count,failure_count,success_rate,status_counts_json,ok_count,mean_cost,mean_optimum,mean_absolute_error,mean_gap_percent,median_gap_percent,gap_std_percent,gap_sem_percent,gap_ci95_low_percent,gap_ci95_high_percent,gap_ci95_method,gap_p90_percent,gap_p95_percent,gap_p99_percent,gap_max_percent,optimal_hits,mean_vehicles,mean_inference_seconds_amortized,mean_postprocess_seconds,throughput_instances_per_inference_second,no_aug_ok_count,no_aug_failure_count,no_aug_success_rate,no_aug_mean_cost,no_aug_mean_absolute_error,no_aug_mean_gap_percent,no_aug_median_gap_percent,no_aug_gap_std_percent,no_aug_gap_sem_percent,no_aug_gap_ci95_low_percent,no_aug_gap_ci95_high_percent,no_aug_gap_ci95_method,no_aug_gap_p95_percent,no_aug_gap_p99_percent,no_aug_gap_max_percent,no_aug_optimal_hits,no_aug_mean_vehicles,macro_mean_of_complete_group_gaps,complete_groups,no_aug_macro_mean_of_complete_group_gaps,no_aug_complete_groups
am_n100,am,100,group,2161,27,0,1.0,"{""ok"": 27}",27,26087.925925925927,24312.037037037036,1775.888888888889,7.092337722634256,7.093474003916397,2.0846416135363617,0.40118946557970475,6.267680965661772,7.91699447960674,student_t,9.107214442581636,9.814203079256899,12.239354440932217,12.99240247717551,0,26.88888888888889,0.0047106554072039826,0.0014088714012393244,212.2846851566992,27,0,1.0,27697.074074074073,3385.037037037037,13.021747194297568,9.622649518230824,7.411803520719232,1.4264022526226214,10.089735372685265,15.95375901590987,student_t,29.26185879421553,32.39081936027136,33.223130185266044,0,27.962962962962962,,,,
am_n100,am,100,group,2162,27,0,1.0,"{""ok"": 27}",27,18252.814814814814,17389.62962962963,863.1851851851852,4.965042108848976,4.89546411876509,1.0439368700169325,0.20090574430708377,4.5520744370333075,5.378009780664644,student_t,6.320080525469881,6.388761453197892,7.530272430112272,7.923765836609873,0,17.037037037037038,0.004609925963450223,0.0013127034461056745,216.9232234809182,27,0,1.0,18679.62962962963,1290.0,7.441157732835949,7.159013202882542,2.1146586664311124,0.4069662501027259,6.604626625215698,8.2776888404562,student_t,11.073456902697135,11.752090765635398,11.902505077860528,0,17.14814814814815,,,,
am_n100,am,100,group,2163,27,0,1.0,"{""ok"": 27}",27,14196.703703703704,13497.851851851852,698.8518518518518,5.200066214148274,5.301374691575608,1.2635484745559973,0.24317001730634866,4.700223084979778,5.69990934331677,student_t,6.758318770734107,7.0048150727317795,7.805210098158245,8.06388167728739,0,11.481481481481481,0.004461120686890489,0.0013561088729787756,224.15892108424995,27,0,1.0,14636.333333333334,1138.4814814814815,8.448281112442263,8.626300006380399,1.763375416304178,0.33936175709519517,7.750713030383518,9.145849194501007,student_t,10.85779459037277,12.058959910160386,12.364647351477904,0,11.851851851851851,,,,
am_n100,am,100,group,2164,27,0,1.0,"{""ok"": 27}",27,11683.925925925925,11009.037037037036,674.8888888888889,6.128319881195803,6.010334511830297,1.9548960152426282,0.37621991354601936,5.354988773498285,6.901650988893321,student_t,7.981681494614078,8.152194265099691,10.951123717716872,11.913986826811314,0,7.851851851851852,0.0038063774700276554,0.001271531261779644,262.7169816641266,27,0,1.0,12088.592592592593,1079.5555555555557,9.820123557108243,9.56753046164407,2.4332115461277675,0.4682717803840573,8.857577127243104,10.782669986973382,student_t,13.56123021544778,15.593313931649892,16.290097629009765,0,8.25925925925926,,,,
am_n100,am,100,group,2165,27,0,1.0,"{""ok"": 27}",27,10443.518518518518,9760.185185185184,683.3333333333334,7.037476821948694,7.029804727646455,1.9571363533114858,0.3766510668083963,6.263259466027793,7.811694177869595,student_t,9.426852589050759,10.126764274644705,10.649199848187664,10.768261964735517,0,6.037037037037037,0.0038063774700276554,0.001266024316902514,262.7169816641266,27,0,1.0,10861.777777777777,1101.5925925925926,11.335879127630166,12.177960597531934,2.8087809305986893,0.5405501421252803,10.224762397429064,12.446995857831268,student_t,14.61364173177627,15.385284379317635,15.655326863602431,0,6.185185185185185,,,,
am_n100,am,100,group,2166,27,0,1.0,"{""ok"": 27}",27,9399.814814814816,8521.037037037036,878.7777777777778,10.335329218981725,10.313483277007341,2.7584154138138888,0.5308572939007539,9.244136423650435,11.426522014313015,student_t,13.589404723604892,14.363171265547123,14.842972033879796,14.930512852047718,0,4.074074074074074,0.004988647434705247,0.0013532504715301373,200.45513600403086,27,0,1.0,9908.444444444445,1387.4074074074074,16.34270484874905,15.951263134361726,4.931919524694149,0.9491483550679127,14.3917024632675,18.293707234230602,student_t,24.38177377354436,25.27113304765775,25.297691373025515,0,4.407407407407407,,,,
am_n100,am,100,group,2171,27,0,1.0,"{""ok"": 27}",27,34290.03703703704,27597.925925925927,6692.111111111111,23.646413801124183,21.415025528811086,9.647228988045708,1.85661008439405,19.83009711657099,27.462730485677376,student_t,34.23653617222027,40.687789245064685,46.95272618412322,48.390863815902456,0,37.7037037037037,0.005257345153950155,0.0014013198238831978,190.2100719502201,27,0,1.0,36770.7037037037,9172.777777777777,32.528461945665875,31.4690007293946,14.010211019573948,2.6962663678514933,26.986207052124442,38.07071683920731,student_t,58.715219466062635,61.454290493490554,61.749245430189575,0,39.370370370370374,,,,
am_n100,am,100,group,2172,27,0,1.0,"{""ok"": 27}",27,19833.11111111111,17956.666666666668,1876.4444444444443,10.405586157418595,10.218849276385457,1.9775799319339833,0.38058543534869566,9.623281591140637,11.187890723696553,student_t,13.018238704007983,13.421439212538793,13.772556030890144,13.89416176674846,0,19.59259259259259,0.004813215966957311,0.001383069626711033,207.76129865457773,27,0,1.0,20738.037037037036,2781.3703703703704,15.226098631120626,15.060989383329568,3.8418033258499045,0.7393553947843473,13.706331851521979,16.745865410719276,student_t,22.547459343480092,24.156545070470283,24.158525857678598,0,20.074074074074073,,,,
am_n100,am,100,group,2173,27,0,1.0,"{""ok"": 27}",27,14067.111111111111,12948.333333333334,1118.7777777777778,8.626342856191505,8.809959084182118,1.702549231199334,0.327655752313842,7.952836811569726,9.299848900813284,student_t,10.21340053270387,10.67814132251873,12.746610123932996,13.420472680294855,0,11.407407407407407,0.004258054483216256,0.001281381619197351,234.84903820316208,27,0,1.0,14560.74074074074,1612.4074074074074,12.409637267984884,11.52494729444835,2.919718814995364,0.5619001479318628,11.254634972333156,13.564639563636613,student_t,17.447714292007916,18.49557914215361,18.772507853804306,0,11.851851851851851,,,,
am_n100,am,100,group,2174,27,0,1.0,"{""ok"": 27}",27,11662.222222222223,10700.814814814816,961.4074074074074,8.966255112702314,8.37968778036964,2.358395205334964,0.4538733688852214,8.033305041542725,9.899205183861902,student_t,12.615132124147037,13.00151942142195,13.134624966991838,13.148952237115349,0,8.333333333333334,0.004366428274402602,0.0013148641144787824,229.02013663256983,27,0,1.0,12107.814814814816,1407.0,13.17124112457451,14.29657794676806,4.242278077639647,0.8164267967008328,11.493051809459049,14.84943043968997,student_t,18.497839685214235,21.101885649026322,21.93577566711895,0,8.407407407407407,,,,
