instance,distance_1x,distance_aug,vehicle_count,feasible
158,12.982799530029297,12.982799530029297,10,1
159,10.994240760803223,10.80595588684082,9,1
160,14.525445938110352,14.525445938110352,10,1
161,14.843881607055664,14.843881607055664,10,1
162,12.391340255737305,12.3483247756958,10,1
163,15.407957077026367,14.696585655212402,10,1
164,17.950016021728516,17.23089599609375,10,1
165,10.563885688781738,10.528177261352539,9,1
166,11.589731216430664,11.58088207244873,10,1
167,16.367645263671875,16.367645263671875,10,1
168,24.784379959106445,24.583969116210938,13,1
169,14.20742416381836,13.998229026794434,10,1
170,15.686366081237793,15.196657180786133,10,1
171,14.925544738769531,14.873738288879395,10,1
172,12.749601364135742,12.563970565795898,9,1
173,16.845291137695312,16.397531509399414,10,1
174,13.871957778930664,13.655023574829102,10,1
175,17.44365692138672,16.74210548400879,11,1
176,13.589585304260254,13.165471076965332,10,1
177,14.173952102661133,13.75473690032959,9,1
178,11.714310646057129,11.331159591674805,10,1
179,11.703433990478516,11.577465057373047,9,1
180,12.42164421081543,12.42164421081543,10,1
181,13.540844917297363,13.04569149017334,10,1
182,13.334648132324219,13.291786193847656,10,1
183,18.242259979248047,17.578622817993164,11,1
184,13.148536682128906,12.401823997497559,9,1
185,17.713581085205078,17.672412872314453,10,1
186,23.904132843017578,23.321884155273438,13,1
187,15.943497657775879,15.705862045288086,10,1
188,13.454846382141113,13.373469352722168,10,1
189,18.293758392333984,17.9846248626709,11,1
190,15.73117733001709,15.59897232055664,11,1
191,13.539081573486328,13.518306732177734,10,1
192,21.459083557128906,19.779586791992188,11,1
193,13.580795288085938,13.202658653259277,10,1
194,13.180599212646484,12.884660720825195,11,1
195,15.70885944366455,15.299073219299316,10,1
196,17.67073631286621,17.53292465209961,11,1
197,13.128450393676758,12.692323684692383,9,1
198,11.961820602416992,11.845260620117188,10,1
199,15.344831466674805,15.344831466674805,10,1
200,15.453291893005371,15.262877464294434,10,1
201,12.19327163696289,12.19327163696289,10,1
202,14.657833099365234,14.657833099365234,10,1
203,14.06117057800293,13.904397964477539,10,1
204,12.300508499145508,12.013551712036133,10,1
205,16.084388732910156,15.697959899902344,10,1
206,11.691305160522461,11.513702392578125,11,1
207,13.819541931152344,13.549293518066406,10,1
208,12.337306022644043,12.043004989624023,10,1
209,13.914731979370117,13.111441612243652,10,1
210,11.316665649414062,11.233963012695312,9,1
211,14.176776885986328,13.932083129882812,10,1
212,12.74276351928711,12.74276351928711,10,1
213,14.461204528808594,14.294191360473633,10,1
214,13.19601058959961,12.928282737731934,10,1
215,18.667724609375,18.566936492919922,11,1
216,13.99470043182373,13.99470043182373,9,1
217,12.17695426940918,11.651817321777344,10,1
218,15.524417877197266,15.461233139038086,10,1
219,13.929677963256836,13.751896858215332,11,1
220,15.687972068786621,15.281548500061035,10,1
221,18.29138946533203,18.22229766845703,12,1
222,18.012958526611328,18.012958526611328,11,1
223,13.500276565551758,13.265438079833984,9,1
224,16.19335174560547,15.392630577087402,10,1
