instance,distance_1x,distance_aug,vehicle_count,feasible
416,14.144267082214355,13.881421089172363,11,1
417,18.787805557250977,17.79363250732422,11,1
418,17.163803100585938,17.07124900817871,11,1
419,13.35944938659668,12.676806449890137,10,1
420,12.972332954406738,12.070086479187012,10,1
421,11.731505393981934,11.452162742614746,11,1
422,14.079607963562012,13.16522216796875,10,1
423,14.250964164733887,13.397672653198242,11,1
424,15.821996688842773,15.821996688842773,11,1
425,18.396373748779297,17.48282814025879,12,1
426,22.23932456970215,20.808908462524414,12,1
427,12.230172157287598,11.331082344055176,9,1
428,13.06175708770752,13.02566909790039,10,1
429,14.790987968444824,14.209943771362305,10,1
430,17.846742630004883,16.427324295043945,12,1
431,17.431110382080078,17.431110382080078,12,1
432,19.488422393798828,18.686277389526367,12,1
433,13.928694725036621,13.7491455078125,10,1
434,13.557570457458496,13.557570457458496,11,1
435,17.69782257080078,16.128543853759766,11,1
436,21.141155242919922,20.54163360595703,12,1
437,14.904837608337402,14.630309104919434,11,1
438,12.215091705322266,12.215091705322266,10,1
439,16.308849334716797,16.264415740966797,11,1
440,25.04288101196289,23.89533233642578,13,1
441,15.114612579345703,14.987319946289062,11,1
442,13.95625114440918,13.487359046936035,11,1
443,13.412851333618164,12.67949390411377,10,1
444,12.43559741973877,12.298641204833984,10,1
445,21.111217498779297,18.639461517333984,11,1
446,14.300098419189453,14.300098419189453,11,1
447,19.623441696166992,19.26382827758789,12,1
448,20.834131240844727,19.909143447875977,13,1
449,14.656697273254395,14.353490829467773,11,1
450,18.586196899414062,17.563228607177734,13,1
451,13.76722240447998,13.76722240447998,11,1
452,13.711956977844238,13.370412826538086,11,1
453,12.104816436767578,11.548843383789062,10,1
454,17.612886428833008,17.612886428833008,11,1
455,13.925185203552246,12.506597518920898,10,1
456,18.1544246673584,17.073760986328125,12,1
457,11.988985061645508,11.988985061645508,10,1
458,15.427998542785645,15.303522109985352,11,1
459,16.30294418334961,15.340439796447754,11,1
460,12.817548751831055,12.420836448669434,11,1
461,12.462793350219727,12.116009712219238,10,1
462,18.72892951965332,17.327848434448242,12,1
463,19.12504768371582,18.34522247314453,11,1
464,17.62890625,17.282451629638672,11,1
465,13.559614181518555,13.147656440734863,10,1
466,16.29680633544922,16.29680633544922,11,1
467,17.2781982421875,15.9581298828125,11,1
468,20.780879974365234,20.780879974365234,13,1
469,16.048233032226562,15.404330253601074,10,1
470,18.959272384643555,17.361051559448242,12,1
471,11.080890655517578,10.938772201538086,10,1
472,20.805173873901367,19.173648834228516,13,1
473,19.182382583618164,17.817861557006836,11,1
474,17.327953338623047,16.50790023803711,12,1
475,18.511558532714844,17.500545501708984,12,1
476,12.21754264831543,11.757843971252441,10,1
477,11.923633575439453,11.881793022155762,10,1
478,20.940881729125977,20.550661087036133,12,1
479,18.385845184326172,17.492992401123047,12,1
