schema_version,dataset,protocol,model,architecture,training_size,instance,group,depot_code,depot_type,customer_code,customer_type,demand_code,demand_type,route_size_code,route_size_type,status,failure_reason,cost,optimum,optimum_sources_agree,absolute_error,gap_percent,vehicles,no_aug_status,no_aug_failure_reason,no_aug_cost,no_aug_absolute_error,no_aug_gap_percent,no_aug_vehicles,no_aug_candidate_index,no_aug_policy_index,no_aug_candidates_generated,candidates_generated,candidate_index,augmentation_index,policy_index,inference_seconds_amortized,postprocess_seconds,physical_batch_size,checkpoint_epoch,checkpoint_sha256,checkpoint_path,routes_json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_direct_n50,am,50,XML100_1111_01,1111,1,random,1,random,1,unitary,1,very_short,ok,,30862,29888,True,974,3.258832976445396,25,ok,,31465,1577,5.276365096359743,25,0,0,1,8,5,5,0,0.1648702174425125,0.0008444599807262421,1,100,bcdcdcf5ebc9b7ffdb70b6f2350a39b13b32829d1d92f5ad397e85e5ae2319c0,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_direct/epoch-100.pt,solutions/am_direct_n50/XML100_1111_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,am_split_v4_n50,am_split,50,XML100_1111_01,1111,1,random,1,random,1,unitary,1,very_short,ok,,30989,29888,True,1101,3.683752676659529,26,ok,,31268,1380,4.617237687366167,27,0,0,1,8,6,6,0,0.09293828904628754,0.0030180439352989197,1,100,ff3c9fe072f56d4e888aed8eceef14d8b023e2aef4f04abd1c35567f5bb87279,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/am_split_v4/epoch-100.pt,solutions/am_split_v4_n50/XML100_1111_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_direct_n50,pomo,50,XML100_1111_01,1111,1,random,1,random,1,unitary,1,very_short,ok,,32561,29888,True,2673,8.943388650963598,27,ok,,37784,7896,26.4186295503212,26,8,8,100,800,664,6,64,0.5424732007086277,0.005174431949853897,1,2000,679c767092fd64e7924d1c9a9ba5f4a4adaaf729316ab9dd37573206281bbcf5,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_direct/checkpoint-2000.pt,solutions/pomo_direct_n50/XML100_1111_01.json
2,CVRPLIB XML100,xml100_mvmoe_greedy_8fold_official_euc2d_v2,pomo_split_v4_n50,pomo_split,50,XML100_1111_01,1111,1,random,1,random,1,unitary,1,very_short,ok,,31271,29888,True,1383,4.627275160599572,26,ok,,32120,2232,7.467880085653105,26,19,19,100,800,792,7,92,0.05008541792631149,0.035624194890260696,1,2000,56f608725a5cbf1c1f089da9f2ead35ccd677abed041ffd7b46ffaa6b5f20059,/root/autodl-tmp/split_v4_n50_eval_20260922/models/cvrp/pomo_split_v4/checkpoint-2000.pt,solutions/pomo_split_v4_n50/XML100_1111_01.json
